1607291505,"15",21.54,997.2,22.21,31.77,504,0.26
1607291485,"15",21.59,997.18,22.26,31.79,505,0
1607291465,"15",21.64,997.19,22.23,31.69,508,0
1607291445,"15",21.73,997.2,22.31,31.72,507,0
1607291424,"15",21.84,997.17,22.31,31.62,506,0
1607291404,"15",21.94,997.18,22.41,31.59,508,0
1607291384,"15",21.95,997.17,22.4,31.61,510,2.27
1607291364,"15",21.99,997.15,22.39,31.57,509,0
1607291343,"15",22.03,997.16,22.4,31.59,511,0
1607291323,"15",22.04,997.16,22.41,31.6,511,0
1607291303,"15",22.02,997.18,22.36,31.76,512,0
1607291283,"15",22.03,997.18,22.37,31.64,513,0
1607291262,"15",21.97,997.19,22.33,31.73,514,0
1607291242,"15",21.99,997.18,22.34,31.79,513,0.72
1607291222,"15",21.92,997.18,22.26,31.87,514,0.72
1607291202,"15",21.89,997.18,22.24,31.9,516,0
1607291182,"15",21.8,997.14,22.2,32.04,517,0
1607291161,"15",21.74,997.15,22.13,32.14,519,0.7
1607291141,"15",21.69,997.17,22.12,32.14,519,0
1607291121,"15",21.62,997.15,22.07,32.32,521,0
1607291101,"15",21.54,997.13,22,32.41,521,3.22
1607291080,"15",21.5,997.12,22,32.46,521,0
1607291060,"15",21.36,997.09,21.95,32.59,523,0
1607291040,"15",21.21,997.13,21.85,32.78,528,0
1607291020,"15",21.09,997.13,21.75,33,532,0
1607290999,"15",21,997.13,21.64,33.35,536,0
1607290979,"15",20.93,997.14,21.64,33.38,541,2.85
1607290959,"15",20.85,997.12,21.54,33.59,543,0
1607290939,"15",20.84,997.13,21.52,33.63,543,0
1607290918,"15",20.84,997.11,21.54,33.61,542,2.35
1607290898,"15",20.85,997.1,21.56,33.68,542,0
1607290878,"15",20.86,997.11,21.59,33.7,541,0
1607290858,"15",20.86,997.12,21.56,33.61,541,0
1607290838,"15",20.88,997.11,21.62,33.71,542,0
1607290817,"15",20.92,997.12,21.66,33.69,539,0
1607290797,"15",20.93,997.11,21.66,33.65,539,0
1607290777,"15",20.94,997.12,21.64,33.42,543,0
1607290757,"15",21.01,997.08,21.69,33.33,542,0
1607290736,"15",21.05,997.06,21.76,33.23,541,0
1607290716,"15",21.07,997.04,21.76,33.18,544,0
1607290696,"15",21.12,997.03,21.79,33.11,544,0
1607290676,"15",21.15,997,21.82,33.13,546,0
1607290655,"15",21.21,997.01,21.83,32.92,545,0
1607290635,"15",21.29,996.99,21.91,32.78,543,0
1607290615,"15",21.34,996.97,21.96,32.71,539,0
1607290595,"15",21.33,996.96,21.96,32.8,537,0
1607290574,"15",21.29,996.92,21.99,32.78,535,0
1607290554,"15",21.15,996.93,21.85,32.91,540,0
1607290534,"15",21.12,996.98,21.76,32.92,545,0
1607290514,"15",21.2,996.96,21.91,32.69,538,0
1607290494,"15",21.1,996.96,21.82,32.94,538,0
1607290473,"15",20.98,996.94,21.68,33.22,546,0
1607290453,"15",20.99,996.93,21.72,33.15,547,0
1607290433,"15",20.93,996.96,21.64,33.29,552,0
1607290413,"15",20.96,996.93,21.59,33.28,558,0
1607290392,"15",21,996.94,21.7,33.21,558,0.73
1607290372,"15",20.96,996.95,21.64,33.4,568,0
1607290352,"15",20.96,996.94,21.61,33.54,573,0
1607290332,"15",21.03,996.94,21.7,33.35,570,2.35
1607290311,"15",20.93,996.88,21.59,33.83,575,2.41
1607290291,"15",20.86,996.94,21.48,33.63,584,0
1607290271,"15",20.9,996.91,21.52,33.66,591,0
1607290251,"15",20.92,996.91,21.52,33.86,518,0
1607290230,"15",20.94,996.93,21.49,33.23,509,0
1607290210,"15",21.03,996.92,21.61,33.02,503,0
1607290190,"15",21.02,996.94,21.64,33.14,504,3.27
1607290170,"15",20.94,996.88,21.52,33.19,504,0
1607290150,"15",20.84,996.91,21.46,33.27,498,0
1607290129,"15",20.81,996.91,21.41,33.38,498,0.71
1607290109,"15",20.8,996.91,21.44,33.46,498,0.72
1607290089,"15",20.81,996.93,21.44,33.27,497,0
1607290069,"15",20.8,996.9,21.4,33.3,497,0
1607290048,"15",20.85,996.94,21.45,33.08,494,0
1607290028,"15",20.84,996.91,21.41,33.31,494,2.45
1607290008,"15",20.84,996.9,21.44,33.4,494,1.52
1607289988,"15",20.84,996.93,21.46,33.48,494,0
1607289967,"15",20.84,996.93,21.48,33.38,494,0
1607289947,"15",20.84,996.94,21.45,33.36,493,3.24
1607289927,"15",20.83,996.96,21.44,33.43,495,0.7
1607289907,"15",20.84,996.93,21.4,33.56,496,0.78
1607289886,"15",20.88,996.94,21.48,33.44,496,0.72
1607289866,"15",20.89,996.93,21.51,33.42,495,0
1607289846,"15",20.89,996.93,21.51,33.56,495,0
1607289826,"15",20.88,996.93,21.49,33.48,496,0.7
1607289806,"15",20.87,996.93,21.51,33.26,498,2.15
1607289785,"15",20.87,996.94,21.51,33.45,498,0
1607289765,"15",20.87,996.92,21.49,33.5,500,3.24
1607289745,"15",20.88,996.93,21.52,33.38,501,0.05
1607289725,"15",20.9,996.94,21.55,33.53,503,0
1607289704,"15",20.88,996.96,21.55,33.53,502,0.75
