"timestamp","deviceId","temp","humid","co2"
1607289589,"15",21.79,31.64,589
1607289579,"15",21.82,31.64,592
1607289568,"15",21.83,31.58,592
1607289558,"15",21.86,31.55,591
1607289547,"15",21.89,31.56,590
1607289537,"15",21.95,31.53,587
1607289526,"15",22,31.43,585
1607289516,"15",21.95,31.64,587
1607289506,"15",21.95,31.54,588
1607289495,"15",21.95,31.7,591
1607289485,"15",21.95,31.71,593
1607289474,"15",21.96,31.81,592
1607289464,"15",21.97,31.87,593
1607289453,"15",21.99,31.88,593
1607289443,"15",22,31.81,592
1607289432,"15",22.1,31.64,590
1607289422,"15",22.06,31.92,591
1607289411,"15",22.03,32.01,588
1607289401,"15",22.07,31.97,587
1607289390,"15",21.99,32.1,598
1607289380,"15",21.92,32.29,602
1607289370,"15",21.92,32.32,603
1607289359,"15",21.93,32.38,601
1607289349,"15",21.95,32.28,603
1607289338,"15",21.96,32.39,604
1607289328,"15",21.96,32.4,604
1607289317,"15",22,32.47,606
1607289307,"15",22.07,32.53,605
1607289296,"15",22.06,32.63,605
1607289286,"15",22.1,32.71,605
1607289275,"15",22.13,32.73,606
1607289265,"15",22.13,32.65,607
1607289255,"15",22.12,32.54,607
1607289244,"15",22.19,32.53,606
1607289234,"15",22.19,32.3,605
1607289223,"15",22.34,32.39,604
1607289213,"15",22.34,32.62,602
1607289202,"15",22.28,32.63,605
1607289192,"15",22.24,32.7,607
1607289181,"15",22.13,32.85,610
1607289171,"15",22.17,32.61,610
1607289160,"15",22.19,32.39,610
1607289150,"15",22.33,32.28,611
1607289139,"15",22.38,32.46,608
1607289129,"15",22.27,32.57,611
1607289119,"15",22.33,32.67,610
1607289108,"15",22.27,32.66,612
1607289098,"15",22.43,32.77,609
1607289087,"15",22.44,32.95,608
1607289077,"15",22.38,32.93,608
1607289066,"15",22.31,33.01,610
1607289056,"15",22.37,33.43,605
1607289045,"15",22.35,33.71,600
1607289035,"15",22.28,33.69,601
1607289024,"15",22.24,33.89,604
1607289014,"15",22.16,34.25,615
1607289003,"15",21.99,33.44,621
1607288993,"15",22.06,33.1,620
1607288983,"15",22.21,33.17,615
1607288972,"15",22.24,33.53,614
1607288962,"15",22.24,33.91,615
1607288951,"15",22.12,33.9,616
1607288941,"15",22.12,33.56,613
1607288930,"15",22.24,33.76,611
1607288920,"15",22.23,33.87,610
1607288909,"15",22.2,34.36,609
1607288899,"15",22.19,34.85,610
1607288888,"15",22.16,34.72,610
1607288878,"15",22.1,34.4,610
1607288867,"15",22.06,33.72,608
1607288857,"15",22.02,34.21,606
1607288847,"15",21.99,34.72,605
1607288836,"15",21.93,34.68,606
1607288826,"15",21.89,35.41,605
1607288815,"15",21.79,36.21,610
1607288805,"15",21.72,33.66,619
1607288794,"15",21.76,33.88,616
1607288784,"15",21.66,33.18,621
1607288773,"15",21.66,32.97,621
1607288763,"15",21.7,32.93,619
1607288752,"15",21.66,32.92,622
1607288742,"15",21.66,32.79,620
1607288731,"15",21.76,32.69,618
1607288721,"15",21.73,32.66,620
1607288711,"15",21.75,32.82,622
1607288700,"15",21.72,32.95,623
1607288690,"15",21.7,33,624
1607288679,"15",21.73,33.07,623
1607288669,"15",21.69,33.23,626
1607288658,"15",21.68,33.25,626
1607288648,"15",21.75,33.38,625
1607288637,"15",21.77,33.09,622
1607288627,"15",21.79,32.73,621
1607288616,"15",21.73,33.99,624
1607288606,"15",21.66,35.24,628
1607288596,"15",21.52,37.52,630
1607288585,"15",21.52,36.25,629
1607288575,"15",21.55,35.34,626
1607288564,"15",21.54,33.67,626
1607288554,"15",21.54,34.04,627
1607288543,"15",21.59,33.99,627
1607288533,"15",21.58,33.31,626
1607288522,"15",21.59,33.16,627
1607288512,"15",21.58,33.42,627
1607288501,"15",21.61,33.92,625
1607288491,"15",21.59,34.7,624
1607288480,"15",21.62,34.36,622
1607288470,"15",21.61,34.14,621
1607288460,"15",21.61,33.79,620
1607288449,"15",21.62,33.89,617
1607288439,"15",21.64,33.93,615
1607288428,"15",21.62,33.38,613
1607288418,"15",21.66,32.48,612
1607288407,"15",21.62,32.2,612
1607288397,"15",21.64,32.21,610
1607288386,"15",21.62,32.28,608
1607288376,"15",21.62,31.73,608
1607288365,"15",21.62,31.45,608
1607288355,"15",21.65,30.95,607
1607288344,"15",21.65,30.62,608
1607288334,"15",21.65,30.28,608
1607288323,"15",21.65,30.14,609
1607288313,"15",21.61,30.05,611
1607288303,"15",21.65,29.94,611
1607288292,"15",21.69,29.98,613
1607288282,"15",21.69,29.93,612
1607288271,"15",21.72,29.84,609
1607288261,"15",21.75,29.83,604
1607288250,"15",21.79,29.7,597
1607288240,"15",21.86,29.61,595
1607288229,"15",21.85,29.79,593
1607288219,"15",21.62,29.93,594
1607288208,"15",21.64,29.96,595
1607288198,"15",21.62,30.02,596
1607288188,"15",21.62,30.13,596
1607288177,"15",21.62,30.13,596
1607288167,"15",21.64,30.19,598
1607288156,"15",21.59,30.2,599
1607288146,"15",21.59,30.28,601
1607288135,"15",21.65,30.3,602
1607288125,"15",21.64,30.28,604
1607288114,"15",21.68,30.3,603
1607288104,"15",21.68,30.35,604
1607288093,"15",21.65,30.36,606
1607288083,"15",21.65,30.34,605
1607288072,"15",21.66,30.36,606
1607288062,"15",21.68,30.33,606
1607288051,"15",21.65,30.3,607
1607288041,"15",21.62,30.36,608
1607288030,"15",21.65,30.39,610
1607288020,"15",21.69,30.42,610
1607288010,"15",21.68,30.42,610
1607287999,"15",21.7,30.47,611
1607287989,"15",21.66,30.31,614
1607287978,"15",21.68,30.19,616
1607287968,"15",21.69,30.1,615
1607287957,"15",21.69,30.04,614
1607287947,"15",21.73,30.03,613
1607287936,"15",21.73,30.04,613
1607287926,"15",21.73,29.97,614
1607287915,"15",21.76,30.05,615
1607287905,"15",21.79,30.08,613
1607287894,"15",21.82,29.93,616
1607287884,"15",21.82,29.82,619
1607287874,"15",21.85,29.58,621
1607287863,"15",21.91,29.68,620
1607287853,"15",21.99,29.41,616
1607287842,"15",21.99,29.62,618
1607287832,"15",21.97,29.83,618
1607287821,"15",21.91,29.94,621
1607287811,"15",21.93,30,620
1607287800,"15",21.83,30.27,633
1607287790,"15",21.82,30.3,637
1607287779,"15",21.82,30.17,638
1607287769,"15",21.85,30.07,636
1607287758,"15",21.93,30.04,635
1607287748,"15",21.88,30.12,636
1607287737,"15",21.91,30.12,635
1607287727,"15",21.82,30.31,636
1607287717,"15",21.82,30.34,636
1607287706,"15",21.75,30.44,638
1607287696,"15",21.7,30.42,640
1607287685,"15",21.79,30.34,640
1607287675,"15",21.8,30.19,640
1607287664,"15",21.91,30.08,635
1607287654,"15",21.96,30.11,634
1607287643,"15",21.91,30.24,638
1607287633,"15",21.76,30.41,642
1607287622,"15",21.66,30.71,645
1607287612,"15",21.72,30.59,645
1607287601,"15",21.66,30.76,648
1607287591,"15",21.64,30.66,650
1607287581,"15",21.7,30.59,651
1607287570,"15",21.75,30.67,648
1607287560,"15",21.75,30.6,641
1607287549,"15",21.64,30.8,647
1607287539,"15",21.68,30.8,649
1607287528,"15",21.7,30.91,651
1607287518,"15",21.55,31.14,655
1607287507,"15",21.57,31.13,656
1607287497,"15",21.58,31.1,657
1607287486,"15",21.66,31.05,658
1607287476,"15",21.68,31.03,657
1607287466,"15",21.75,31,656
1607287455,"15",21.77,31,658
1607287445,"15",21.76,31.06,662
1607287434,"15",21.65,31.32,668
1607287424,"15",21.62,31.33,664
1607287413,"15",21.66,31.27,663
1607287403,"15",21.73,31.4,663
1607287392,"15",21.62,31.52,665
1607287382,"15",21.59,31.67,671
1607287371,"15",21.57,31.74,682
1607287361,"15",21.59,31.8,677
1607287350,"15",21.68,31.57,674
1607287340,"15",21.57,31.95,692
1607287330,"15",21.59,31.77,698
1607287319,"15",21.65,31.78,698
1607287309,"15",21.73,31.68,695
1607287298,"15",21.65,31.93,709
1607287288,"15",21.57,32.35,717
1607287277,"15",21.55,32.38,724
1607287267,"15",21.65,32.77,723
1607287256,"15",21.72,32.81,719
1607287246,"15",21.77,33.01,716
1607287235,"15",21.76,33.29,755
